tcp_sport,tcp_dport,udp_sport,udp_dport,proto,size,count,class
0,0,46253,53,17,0,2,0
0,0,53,46253,17,0,2,0
47830,465,0,0,6,0,4,0
465,47830,0,0,6,0,4,0
3088,49152,0,0,6,0,5,0
3089,49152,0,0,6,0,5,0
49152,3088,0,0,6,1,5,0
49152,3089,0,0,6,1,5,0
59274,443,0,0,6,1,12,0
57317,443,0,0,6,0,2,0
443,59274,0,0,6,4,12,0
443,57317,0,0,6,0,1,0
0,0,32793,53,17,0,1,0
0,0,53,32793,17,0,1,0
0,0,46124,53,17,0,1,0
0,0,53,46124,17,0,1,0
0,0,50816,53,17,0,1,0
0,0,53,50816,17,0,1,0
0,0,45193,53,17,0,1,0
0,0,53,45193,17,0,1,0
0,0,35331,53,17,0,1,0
0,0,53,35331,17,0,1,0
60001,443,0,0,6,1,13,0
443,60001,0,0,6,4,12,0
0,0,36756,53,17,0,2,0
0,0,53,36756,17,0,2,0
34165,80,0,0,6,0,4,0
80,34165,0,0,6,0,2,0
0,0,43049,53,17,0,2,0
0,0,53,43049,17,0,2,0
34166,80,0,0,6,0,4,0
80,34166,0,0,6,0,2,0
0,0,44278,53,17,0,2,0
0,0,53,44278,17,0,2,0
34167,80,0,0,6,0,4,0
80,34167,0,0,6,0,2,0
59276,443,0,0,6,101,83,1
57319,443,0,0,6,0,2,0
443,59276,0,0,6,4,65,0
443,57319,0,0,6,0,1,0
0,0,56402,53,17,0,1,0
0,0,53,56402,17,0,1,0
50693,80,0,0,6,0,5,0
80,50693,0,0,6,0,5,0
26215,25050,0,0,6,0,9,0
25050,26215,0,0,6,0,9,0
0,0,56077,123,17,0,4,0
0,0,123,56077,17,0,4,0
3675,49152,0,0,6,0,6,0
49152,3675,0,0,6,1,5,0
3677,49152,0,0,6,0,10,0
49152,3677,0,0,6,2,10,0
0,0,50394,53,17,0,1,0
0,0,53,50394,17,0,1,0
38260,443,0,0,6,1,21,0
443,38260,0,0,6,5,10,0
59278,443,0,0,6,1,13,0
57321,443,0,0,6,0,2,0
443,59278,0,0,6,4,12,0
443,57321,0,0,6,0,1,0
59280,443,0,0,6,100,83,1
57323,443,0,0,6,0,2,0
443,59280,0,0,6,5,65,0
443,57323,0,0,6,0,1,0
59282,443,0,0,6,1,12,0
57325,443,0,0,6,0,2,0
443,59282,0,0,6,4,11,0
443,57325,0,0,6,0,1,0
59284,443,0,0,6,100,83,1
57327,443,0,0,6,0,2,0
443,59284,0,0,6,4,55,0
443,57327,0,0,6,0,1,0
59286,443,0,0,6,1,13,0
443,59286,0,0,6,4,12,0
59287,443,0,0,6,101,83,1
57330,443,0,0,6,0,2,0
443,59287,0,0,6,5,68,0
443,57330,0,0,6,0,1,0
59289,443,0,0,6,1,15,0
57332,443,0,0,6,0,2,0
443,59289,0,0,6,4,12,0
443,57332,0,0,6,0,1,0
59291,443,0,0,6,102,85,1
443,59291,0,0,6,5,67,0
0,0,48421,53,17,0,2,0
0,0,53,48421,17,0,2,0
56963,80,0,0,6,0,4,0
80,56963,0,0,6,0,2,0
0,0,53865,53,17,0,4,0
0,0,53,53865,17,0,4,0
56964,80,0,0,6,0,4,0
80,56964,0,0,6,0,2,0
0,0,55911,53,17,0,2,0
0,0,53,55911,17,0,2,0
56965,80,0,0,6,0,4,0
80,56965,0,0,6,0,2,0
59292,443,0,0,6,0,2,0
57335,443,0,0,6,1,13,0
443,59292,0,0,6,0,2,0
443,57335,0,0,6,4,12,0
59294,443,0,0,6,104,87,1
57337,443,0,0,6,0,2,0
443,59294,0,0,6,5,72,0
443,57337,0,0,6,0,1,0
0,0,5104,53,17,0,1,0
0,0,53,5104,17,0,1,0
0,0,5103,123,17,0,1,0
0,0,123,5103,17,0,1,0
0,0,52712,123,17,0,1,0
0,0,123,52712,17,0,1,0
59296,443,0,0,6,1,13,0
57339,443,0,0,6,0,2,0
443,59296,0,0,6,4,12,0
443,57339,0,0,6,0,1,0
59298,443,0,0,6,105,86,1
443,59298,0,0,6,5,65,0
59299,443,0,0,6,0,2,0
57342,443,0,0,6,1,13,0
443,59299,0,0,6,0,2,0
443,57342,0,0,6,4,12,0
3680,49152,0,0,6,0,5,0
49152,3680,0,0,6,1,5,0
0,0,52791,53,17,0,1,0
0,0,53,52791,17,0,1,0
46915,80,0,0,6,1,8,0
80,46915,0,0,6,0,5,0
59301,443,0,0,6,110,89,1
57344,443,0,0,6,0,2,0
443,59301,0,0,6,5,70,0
443,57344,0,0,6,0,1,0
0,0,44069,53,17,0,1,0
0,0,53,44069,17,0,1,0
46916,80,0,0,6,0,6,0
80,46916,0,0,6,0,3,0
3714,49152,0,0,6,0,5,0
49152,3714,0,0,6,1,5,0
0,0,58929,53,17,0,1,0
0,0,53,58929,17,0,1,0
46917,80,0,0,6,0,6,0
80,46917,0,0,6,0,4,0
59303,443,0,0,6,1,13,0
57346,443,0,0,6,0,2,0
443,59303,0,0,6,4,12,0
443,57346,0,0,6,0,1,0
59305,443,0,0,6,107,87,1
57348,443,0,0,6,0,2,0
443,59305,0,0,6,5,69,0
443,57348,0,0,6,0,1,0
0,0,33104,53,17,0,1,0
0,0,53,33104,17,0,1,0
41477,80,0,0,6,0,7,0
80,41477,0,0,6,0,5,0
0,0,57986,53,17,0,2,0
0,0,53,57986,17,0,2,0
60442,465,0,0,6,0,4,0
465,60442,0,0,6,0,3,0
0,0,38209,53,17,0,2,0
0,0,53,38209,17,0,2,0
53734,80,0,0,6,0,4,0
80,53734,0,0,6,0,2,0
0,0,59725,53,17,0,2,0
0,0,53,59725,17,0,2,0
53735,80,0,0,6,0,4,0
80,53735,0,0,6,0,2,0
0,0,37674,53,17,0,2,0
0,0,53,37674,17,0,2,0
53736,80,0,0,6,0,4,0
80,53736,0,0,6,0,2,0
59307,443,0,0,6,0,2,0
57350,443,0,0,6,1,13,0
443,59307,0,0,6,0,2,0
443,57350,0,0,6,4,11,0
0,0,50378,53,17,0,1,0
0,0,53,50378,17,0,1,0
41479,80,0,0,6,0,7,0
80,41479,0,0,6,0,5,0
0,0,34937,53,17,0,2,0
0,0,53,34937,17,0,2,0
52132,465,0,0,6,0,4,0
465,52132,0,0,6,0,4,0
59309,443,0,0,6,1,13,0
57352,443,0,0,6,0,2,0
443,59309,0,0,6,4,12,0
443,57352,0,0,6,0,1,0
59311,443,0,0,6,107,87,1
57354,443,0,0,6,0,2,0
443,59311,0,0,6,5,68,0
443,57354,0,0,6,0,1,0
3717,49152,0,0,6,0,5,0
3718,49152,0,0,6,0,10,0
49152,3717,0,0,6,1,5,0
49152,3718,0,0,6,2,10,0
3720,49152,0,0,6,0,6,0
49152,3720,0,0,6,1,5,0
3722,49152,0,0,6,0,10,0
49152,3722,0,0,6,2,10,0
59313,443,0,0,6,1,11,0
443,59313,0,0,6,4,12,0
0,0,39177,53,17,0,2,0
0,0,53,39177,17,0,2,0
0,0,51723,53,17,0,1,0
0,0,53,51723,17,0,1,0
0,0,55029,53,17,0,1,0
0,0,53,55029,17,0,1,0
0,0,33805,53,17,0,1,0
0,0,53,33805,17,0,1,0
0,0,40194,53,17,0,1,0
0,0,53,40194,17,0,1,0
60002,443,0,0,6,1,14,0
443,60002,0,0,6,4,13,0
0,0,49913,53,17,0,1,0
0,0,53,49913,17,0,1,0
41711,443,0,0,6,2,19,0
443,41711,0,0,6,4,13,0
4603,49152,0,0,6,0,10,0
49152,4603,0,0,6,2,10,0
0,0,53065,123,17,0,1,0
0,0,123,53065,17,0,1,0
0,0,55295,53,17,0,2,0
0,0,53,55295,17,0,2,0
48823,80,0,0,6,0,4,0
80,48823,0,0,6,0,2,0
0,0,44451,53,17,0,2,0
0,0,53,44451,17,0,2,0
48824,80,0,0,6,0,4,0
80,48824,0,0,6,0,2,0
0,0,56812,53,17,0,2,0
0,0,53,56812,17,0,2,0
48825,80,0,0,6,0,4,0
80,48825,0,0,6,0,2,0
0,0,47110,53,17,0,1,0
0,0,53,47110,17,0,1,0
44205,80,0,0,6,0,6,0
80,44205,0,0,6,0,3,0
59314,443,0,0,6,1,13,0
57357,443,0,0,6,0,2,0
443,59314,0,0,6,4,12,0
443,57357,0,0,6,0,1,0
26216,25050,0,0,6,0,9,0
25050,26216,0,0,6,0,9,0
0,0,50576,53,17,0,1,0
0,0,53,50576,17,0,1,0
41481,80,0,0,6,0,7,0
80,41481,0,0,6,0,5,0
0,0,52749,53,17,0,2,0
0,0,53,52749,17,0,2,0
57067,465,0,0,6,0,4,0
465,57067,0,0,6,0,3,0
0,0,5106,53,17,0,1,0
0,0,53,5106,17,0,1,0
0,0,5105,123,17,0,1,0
0,0,123,5105,17,0,1,0
59316,443,0,0,6,1,13,0
443,59316,0,0,6,4,11,0
4609,49152,0,0,6,0,5,0
49152,4609,0,0,6,1,5,0
0,0,56405,53,17,0,1,0
0,0,53,56405,17,0,1,0
44206,80,0,0,6,1,8,0
80,44206,0,0,6,0,5,0
0,0,38760,123,17,0,1,0
0,0,123,38760,17,0,1,0
0,0,46793,53,17,0,1,0
0,0,53,46793,17,0,1,0
41483,80,0,0,6,0,7,0
80,41483,0,0,6,0,5,0
0,0,59254,53,17,0,2,0
0,0,53,59254,17,0,2,0
33871,465,0,0,6,0,3,0
465,33871,0,0,6,0,3,0
0,0,48897,123,17,0,1,0
0,0,123,48897,17,0,1,0
4386,49152,0,0,6,0,6,0
4387,49152,0,0,6,0,10,0
49152,4387,0,0,6,2,10,0
49152,4386,0,0,6,1,5,0
59317,443,0,0,6,0,2,0
57360,443,0,0,6,1,13,0
443,59317,0,0,6,0,2,0
443,57360,0,0,6,4,12,0
0,0,43798,53,17,0,1,0
0,0,53,43798,17,0,1,0
41485,80,0,0,6,0,6,0
80,41485,0,0,6,0,4,0
0,0,50194,53,17,0,2,0
0,0,53,50194,17,0,2,0
51345,465,0,0,6,0,4,0
465,51345,0,0,6,0,3,0
0,0,49279,53,17,0,2,0
0,0,53,49279,17,0,2,0
0,0,54087,53,17,0,2,0
0,0,53,54087,17,0,2,0
0,0,35605,53,17,0,2,0
0,0,53,35605,17,0,2,0
43710,80,0,0,6,0,4,0
80,43710,0,0,6,0,2,0
0,0,49024,53,17,0,1,0
0,0,53,49024,17,0,1,0
47891,80,0,0,6,0,6,0
80,47891,0,0,6,0,3,0
4391,49152,0,0,6,0,7,0
4392,49152,0,0,6,0,7,0
49152,4391,0,0,6,1,5,0
49152,4392,0,0,6,1,5,0
0,0,60113,53,17,0,1,0
0,0,53,60113,17,0,1,0
41487,80,0,0,6,0,6,0
80,41487,0,0,6,0,4,0
0,0,49125,53,17,0,2,0
0,0,53,49125,17,0,2,0
59295,465,0,0,6,0,4,0
465,59295,0,0,6,0,3,0
0,0,42539,53,17,0,1,0
0,0,53,42539,17,0,1,0
52928,80,0,0,6,0,6,0
80,52928,0,0,6,0,5,0
0,0,35552,53,17,0,1,0
0,0,53,35552,17,0,1,0
0,0,41860,53,17,0,1,0
0,0,53,41860,17,0,1,0
0,0,46414,53,17,0,1,0
0,0,53,46414,17,0,1,0
0,0,54285,53,17,0,1,0
0,0,53,54285,17,0,1,0
0,0,36877,53,17,0,1,0
0,0,53,36877,17,0,1,0
60003,443,0,0,6,1,14,0
443,60003,0,0,6,4,13,0
0,0,27709,53,17,0,1,0
0,0,53,27709,17,0,1,0
0,0,13395,53,17,0,1,0
4900,49152,0,0,6,0,5,0
49152,4900,0,0,6,1,5,0
0,0,53,13395,17,0,1,0
0,0,44649,53,17,0,2,0
0,0,53,44649,17,0,2,0
59149,80,0,0,6,0,4,0
80,59149,0,0,6,0,2,0
0,0,48228,53,17,0,2,0
0,0,53,48228,17,0,2,0
59150,80,0,0,6,0,4,0
80,59150,0,0,6,0,2,0
0,0,38076,53,17,0,2,0
0,0,53,38076,17,0,2,0
59151,80,0,0,6,0,4,0
80,59151,0,0,6,0,2,0
0,0,5108,53,17,0,1,0
0,0,53,5108,17,0,1,0
0,0,5107,123,17,0,1,0
0,0,123,5107,17,0,1,0
4909,49152,0,0,6,0,5,0
49152,4909,0,0,6,1,5,0
0,0,43917,53,17,0,1,0
0,0,53,43917,17,0,1,0
41136,80,0,0,6,1,8,0
80,41136,0,0,6,0,5,0
0,0,49281,53,17,0,1,0
0,0,53,49281,17,0,1,0
56944,443,0,0,6,2,14,0
443,56944,0,0,6,3,12,0
0,0,42637,53,17,0,1,0
0,0,53,42637,17,0,1,0
41137,80,0,0,6,0,6,0
80,41137,0,0,6,0,3,0
0,0,39810,123,17,0,10,0
0,0,123,39810,17,0,10,0
0,0,33174,53,17,0,1,0
0,0,53,33174,17,0,1,0
41489,80,0,0,6,0,6,0
80,41489,0,0,6,0,4,0
0,0,33002,53,17,0,2,0
0,0,53,33002,17,0,2,0
35958,465,0,0,6,0,4,0
465,35958,0,0,6,0,3,0
3220,49152,0,0,6,0,5,0
49152,3220,0,0,6,1,5,0
0,0,59744,53,17,0,2,0
0,0,53,59744,17,0,2,0
34885,80,0,0,6,0,4,0
80,34885,0,0,6,0,2,0
0,0,42783,53,17,0,2,0
0,0,53,42783,17,0,2,0
34886,80,0,0,6,0,4,0
80,34886,0,0,6,0,2,0
0,0,52095,53,17,0,2,0
0,0,53,52095,17,0,2,0
34887,80,0,0,6,0,4,0
80,34887,0,0,6,0,2,0
3227,49152,0,0,6,0,7,0
49152,3227,0,0,6,1,5,0
0,0,52403,123,17,0,1,0
0,0,123,52403,17,0,1,0
3772,49152,0,0,6,0,5,0
3773,49152,0,0,6,0,16,0
49152,3772,0,0,6,1,5,0
49152,3773,0,0,6,3,15,0
0,0,41914,53,17,0,2,0
0,0,53,41914,17,0,2,0
48643,80,0,0,6,0,4,0
80,48643,0,0,6,0,2,0
0,0,56971,53,17,0,2,0
0,0,53,56971,17,0,2,0
48644,80,0,0,6,0,4,0
80,48644,0,0,6,0,2,0
0,0,59845,53,17,0,2,0
0,0,53,59845,17,0,2,0
48645,80,0,0,6,0,4,0
80,48645,0,0,6,0,2,0
0,0,51446,53,17,0,1,0
0,0,53,51446,17,0,1,0
0,0,40643,53,17,0,1,0
0,0,53,40643,17,0,1,0
0,0,34505,53,17,0,1,0
0,0,53,34505,17,0,1,0
0,0,36753,53,17,0,1,0
0,0,53,36753,17,0,1,0
0,0,47733,53,17,0,1,0
0,0,53,47733,17,0,1,0
60004,443,0,0,6,1,13,0
443,60004,0,0,6,4,12,0
0,0,5110,53,17,0,1,0
0,0,53,5110,17,0,1,0
0,0,5109,123,17,0,1,0
0,0,123,5109,17,0,1,0
3777,49152,0,0,6,0,10,0
49152,3777,0,0,6,2,10,0
3780,49152,0,0,6,0,11,0
49152,3780,0,0,6,2,10,0
0,0,42862,53,17,0,1,0
0,0,53,42862,17,0,1,0
34254,80,0,0,6,0,6,0
80,34254,0,0,6,0,3,0
0,0,40243,53,17,0,1,0
0,0,53,40243,17,0,1,0
34255,80,0,0,6,1,8,0
80,34255,0,0,6,0,5,0
0,0,32844,53,17,0,1,0
0,0,53,32844,17,0,1,0
41491,80,0,0,6,0,6,0
80,41491,0,0,6,0,4,0
0,0,51560,53,17,0,3,0
0,0,53,51560,17,0,3,0
42856,465,0,0,6,0,4,0
465,42856,0,0,6,0,3,0
4315,49152,0,0,6,0,5,0
4316,49152,0,0,6,0,5,0
49152,4315,0,0,6,1,5,0
49152,4316,0,0,6,1,5,0
4318,49152,0,0,6,0,11,0
49152,4318,0,0,6,2,10,0
39288,443,0,0,6,1,13,0
57362,443,0,0,6,0,2,0
0,0,51568,53,17,0,1,0
0,0,53,51568,17,0,1,0
47943,80,0,0,6,0,6,0
443,39288,0,0,6,4,12,0
443,57362,0,0,6,0,1,0
80,47943,0,0,6,0,3,0
0,0,37185,53,17,0,2,0
0,0,53,37185,17,0,2,0
60122,80,0,0,6,0,4,0
80,60122,0,0,6,0,2,0
0,0,60303,53,17,0,2,0
0,0,53,60303,17,0,2,0
60123,80,0,0,6,0,4,0
80,60123,0,0,6,0,2,0
0,0,38997,53,17,0,2,0
0,0,53,38997,17,0,2,0
60124,80,0,0,6,0,4,0
80,60124,0,0,6,0,2,0
26217,25050,0,0,6,0,9,0
25050,26217,0,0,6,0,9,0
4323,49152,0,0,6,0,10,0
49152,4323,0,0,6,2,10,0
0,0,60224,53,17,0,1,0
0,0,53,60224,17,0,1,0
47944,80,0,0,6,0,6,0
80,47944,0,0,6,0,3,0
0,0,58674,53,17,0,1,0
0,0,53,58674,17,0,1,0
51521,443,0,0,6,2,20,0
443,51521,0,0,6,6,14,0
0,0,53950,53,17,0,1,0
0,0,53,53950,17,0,1,0
47945,80,0,0,6,0,6,0
80,47945,0,0,6,0,3,0
39290,443,0,0,6,1,13,0
57364,443,0,0,6,0,2,0
443,39290,0,0,6,4,12,0
443,57364,0,0,6,0,1,0
0,0,57897,53,17,0,1,0
0,0,53,57897,17,0,1,0
48420,80,0,0,6,0,6,0
80,48420,0,0,6,0,5,0
0,0,47579,53,17,0,2,0
0,0,53,47579,17,0,2,0
48078,80,0,0,6,0,4,0
80,48078,0,0,6,0,2,0
0,0,37661,53,17,0,2,0
0,0,53,37661,17,0,2,0
48079,80,0,0,6,0,4,0
80,48079,0,0,6,0,2,0
0,0,45445,53,17,0,2,0
0,0,53,45445,17,0,2,0
48080,80,0,0,6,0,4,0
80,48080,0,0,6,0,2,0
0,0,5112,53,17,0,1,0
0,0,53,5112,17,0,1,0
0,0,5111,123,17,0,1,0
0,0,123,5111,17,0,1,0
3428,49152,0,0,6,0,11,0
49152,3428,0,0,6,2,10,0
0,0,33206,53,17,0,1,0
0,0,53,33206,17,0,1,0
0,0,43325,123,17,0,1,0
0,0,123,43325,17,0,1,0
0,0,56281,53,17,0,1,0
0,0,53,56281,17,0,1,0
33672,80,0,0,6,1,8,0
80,33672,0,0,6,0,5,0
0,0,45674,53,17,0,1,0
0,0,53,45674,17,0,1,0
33673,80,0,0,6,0,6,0
80,33673,0,0,6,0,4,0
0,0,36926,53,17,0,1,0
0,0,53,36926,17,0,1,0
33674,80,0,0,6,0,6,0
80,33674,0,0,6,0,3,0
0,0,39829,53,17,0,1,0
0,0,53,39829,17,0,1,0
33675,80,0,0,6,0,7,0
80,33675,0,0,6,1,5,0
0,0,39002,53,17,0,1,0
0,0,53,39002,17,0,1,0
0,0,54650,53,17,0,1,0
0,0,53,54650,17,0,1,0
0,0,55967,53,17,0,1,0
0,0,53,55967,17,0,1,0
0,0,40814,53,17,0,1,0
0,0,53,40814,17,0,1,0
0,0,40231,53,17,0,1,0
0,0,53,40231,17,0,1,0
60005,443,0,0,6,1,13,0
443,60005,0,0,6,4,12,0
0,0,48751,53,17,0,1,0
0,0,53,48751,17,0,1,0
33676,80,0,0,6,0,6,0
80,33676,0,0,6,0,3,0
4819,49152,0,0,6,0,5,0
49152,4819,0,0,6,1,5,0
4821,49152,0,0,6,0,5,0
49152,4821,0,0,6,1,5,0
0,0,60473,53,17,0,2,0
0,0,53,60473,17,0,2,0
33126,80,0,0,6,0,4,0
80,33126,0,0,6,0,2,0
0,0,35189,53,17,0,2,0
0,0,53,35189,17,0,2,0
33127,80,0,0,6,0,4,0
80,33127,0,0,6,0,2,0
0,0,55503,53,17,0,2,0
0,0,53,55503,17,0,2,0
33128,80,0,0,6,0,4,0
80,33128,0,0,6,0,2,0
4825,49152,0,0,6,0,11,0
49152,4825,0,0,6,2,10,0
26218,25050,0,0,6,0,9,0
25050,26218,0,0,6,0,9,0
0,0,50937,53,17,0,1,0
0,0,53,50937,17,0,1,0
45527,80,0,0,6,0,6,0
80,45527,0,0,6,0,5,0
0,0,47433,53,17,0,2,0
0,0,53,47433,17,0,2,0
55695,80,0,0,6,0,4,0
80,55695,0,0,6,0,2,0
0,0,54193,53,17,0,2,0
0,0,53,54193,17,0,2,0
55696,80,0,0,6,0,4,0
80,55696,0,0,6,0,2,0
0,0,46702,53,17,0,2,0
0,0,53,46702,17,0,2,0
55697,80,0,0,6,0,4,0
80,55697,0,0,6,0,2,0
4441,49152,0,0,6,0,11,0
49152,4441,0,0,6,2,10,0
0,0,5114,53,17,0,1,0
0,0,53,5114,17,0,1,0
0,0,5113,123,17,0,1,0
0,0,123,5113,17,0,1,0
0,0,48094,53,17,0,1,0
0,0,53,48094,17,0,1,0
57117,443,0,0,6,2,16,0
443,57117,0,0,6,3,12,0
0,0,55354,53,17,0,1,0
0,0,53,55354,17,0,1,0
57468,80,0,0,6,1,8,0
80,57468,0,0,6,0,5,0
0,0,43487,53,17,0,1,0
0,0,53,43487,17,0,1,0
57469,80,0,0,6,0,6,0
80,57469,0,0,6,0,3,0
0,0,48645,53,17,0,1,0
0,0,53,48645,17,0,1,0
57470,80,0,0,6,0,7,0
80,57470,0,0,6,1,5,0
0,0,58366,53,17,0,1,0
0,0,53,58366,17,0,1,0
57471,80,0,0,6,0,6,0
80,57471,0,0,6,0,3,0
0,0,60568,53,17,0,1,0
0,0,53,60568,17,0,1,0
41493,80,0,0,6,0,6,0
80,41493,0,0,6,0,4,0
0,0,34382,53,17,0,2,0
0,0,53,34382,17,0,2,0
51353,465,0,0,6,0,4,0
465,51353,0,0,6,0,4,0
0,0,46057,53,17,0,1,0
0,0,53,46057,17,0,1,0
0,0,37049,53,17,0,1,0
0,0,53,37049,17,0,1,0
0,0,45972,53,17,0,1,0
0,0,53,45972,17,0,1,0
0,0,38355,53,17,0,1,0
0,0,53,38355,17,0,1,0
0,0,57750,53,17,0,1,0
0,0,53,57750,17,0,1,0
60006,443,0,0,6,1,14,0
443,60006,0,0,6,4,13,0
0,0,50056,53,17,0,2,0
0,0,53,50056,17,0,2,0
0,0,36776,123,17,0,3,0
45187,80,0,0,6,0,4,0
0,0,123,36776,17,0,3,0
80,45187,0,0,6,0,2,0
0,0,41767,53,17,0,4,0
0,0,53,41767,17,0,4,0
45188,80,0,0,6,0,4,0
80,45188,0,0,6,0,2,0
0,0,34302,53,17,0,2,0
0,0,53,34302,17,0,2,0
45189,80,0,0,6,0,4,0
80,45189,0,0,6,0,2,0
26219,25050,0,0,6,0,9,0
25050,26219,0,0,6,0,9,0
3246,49152,0,0,6,0,5,0
49152,3246,0,0,6,1,5,0
39292,443,0,0,6,0,2,0
57366,443,0,0,6,0,12,0
443,39292,0,0,6,0,2,0
443,57366,0,0,6,4,11,0
0,0,37248,53,17,0,1,0
0,0,53,37248,17,0,1,0
41495,80,0,0,6,0,7,0
80,41495,0,0,6,0,5,0
0,0,60803,53,17,0,2,0
0,0,53,60803,17,0,2,0
60389,465,0,0,6,0,4,0
465,60389,0,0,6,0,4,0
4356,49152,0,0,6,0,10,0
49152,4356,0,0,6,2,10,0
4357,49152,0,0,6,0,5,0
49152,4357,0,0,6,1,5,0
0,0,33166,53,17,0,2,0
0,0,53,33166,17,0,2,0
60665,80,0,0,6,0,4,0
80,60665,0,0,6,0,2,0
0,0,45507,53,17,0,2,0
0,0,53,45507,17,0,2,0
60666,80,0,0,6,0,4,0
80,60666,0,0,6,0,2,0
0,0,42995,53,17,0,2,0
0,0,53,42995,17,0,2,0
60667,80,0,0,6,0,4,0
80,60667,0,0,6,0,2,0
0,0,5116,53,17,0,1,0
0,0,53,5116,17,0,1,0
0,0,5115,123,17,0,1,0
0,0,123,5115,17,0,1,0
0,0,39406,53,17,0,2,0
0,0,53,39406,17,0,2,0
41497,80,0,0,6,0,6,0
80,41497,0,0,6,0,4,0
0,0,50928,53,17,0,2,0
0,0,53,50928,17,0,2,0
40036,465,0,0,6,0,4,0
465,40036,0,0,6,0,3,0
0,0,38196,53,17,0,1,0
0,0,53,38196,17,0,1,0
39528,80,0,0,6,1,8,0
80,39528,0,0,6,0,5,0
4361,49152,0,0,6,0,5,0
49152,4361,0,0,6,1,5,0
4363,49152,0,0,6,0,5,0
49152,4363,0,0,6,1,5,0
0,0,58104,53,17,0,1,0
0,0,56058,53,17,0,2,0
0,0,53,56058,17,0,2,0
45798,80,0,0,6,0,4,0
80,45798,0,0,6,0,2,0
0,0,54318,53,17,0,2,0
0,0,53,54318,17,0,2,0
45799,80,0,0,6,0,4,0
80,45799,0,0,6,0,2,0
0,0,37976,53,17,0,2,0
0,0,53,37976,17,0,2,0
45800,80,0,0,6,0,4,0
0,0,53,58104,17,0,1,0
59440,443,0,0,6,10,313,1
80,45800,0,0,6,0,2,0
443,59440,0,0,6,11,330,1
0,0,45293,53,17,0,1,0
0,0,53,45293,17,0,1,0
48130,80,0,0,6,0,6,0
80,48130,0,0,6,0,3,0
4635,49152,0,0,6,0,10,0
49152,4635,0,0,6,2,10,0
0,0,54012,53,17,0,1,0
0,0,53,54012,17,0,1,0
46613,443,0,0,6,1,21,0
443,46613,0,0,6,5,10,0
0,0,48603,53,17,0,1,0
0,0,53,48603,17,0,1,0
0,0,60669,53,17,0,1,0
0,0,53,60669,17,0,1,0
0,0,34263,53,17,0,1,0
0,0,53,34263,17,0,1,0
0,0,38744,53,17,0,1,0
0,0,53,38744,17,0,1,0
0,0,34650,53,17,0,1,0
0,0,53,34650,17,0,1,0
60007,443,0,0,6,1,13,0
443,60007,0,0,6,4,11,0
0,0,37800,123,17,0,1,0
38027,443,0,0,6,1,14,0
0,0,123,37800,17,0,1,0
56477,443,0,0,6,0,18,0
443,38027,0,0,6,7,13,0
443,56477,0,0,6,21,23,1
0,0,37266,53,17,0,1,0
0,0,53,37266,17,0,1,0
0,0,41837,53,17,0,1,0
0,0,53,41837,17,0,1,0
46697,443,0,0,6,2,16,0
443,46697,0,0,6,3,11,0
0,0,52326,123,17,0,10,0
0,0,123,52326,17,0,10,0
4641,49152,0,0,6,0,5,0
4642,49152,0,0,6,0,10,0
49152,4641,0,0,6,1,5,0
49152,4642,0,0,6,2,10,0
0,0,49244,53,17,0,1,0
0,0,53,49244,17,0,1,0
39796,80,0,0,6,0,5,0
80,39796,0,0,6,0,5,0
57594,80,0,0,6,0,4,0
80,57594,0,0,6,0,2,0
0,0,57394,53,17,0,2,0
0,0,53,57394,17,0,2,0
57595,80,0,0,6,0,4,0
80,57595,0,0,6,0,2,0
0,0,53237,53,17,0,2,0
0,0,53,53237,17,0,2,0
57596,80,0,0,6,0,4,0
80,57596,0,0,6,0,2,0
0,0,56049,53,17,0,1,0
0,0,53,56049,17,0,1,0
48131,80,0,0,6,0,6,0
80,48131,0,0,6,0,3,0
4544,49152,0,0,6,0,5,0
49152,4544,0,0,6,1,5,0
4545,49152,0,0,6,0,5,0
49152,4545,0,0,6,1,5,0
0,0,5118,53,17,0,1,0
0,0,53,5118,17,0,1,0
0,0,5117,123,17,0,1,0
0,0,5120,53,17,0,1,0
0,0,53,5120,17,0,1,0
0,0,5119,123,17,0,1,0
0,0,123,5119,17,0,1,0
0,0,36904,53,17,0,1,0
0,0,53,36904,17,0,1,0
54905,80,0,0,6,1,8,0
80,54905,0,0,6,0,5,0
26220,25050,0,0,6,0,9,0
25050,26220,0,0,6,0,9,0
0,0,52189,123,17,0,1,0
0,0,123,52189,17,0,1,0
4549,49152,0,0,6,0,5,0
49152,4549,0,0,6,1,5,0
0,0,47581,53,17,0,2,0
0,0,53,47581,17,0,2,0
35036,80,0,0,6,0,4,0
80,35036,0,0,6,0,2,0
0,0,53624,53,17,0,2,0
0,0,53,53624,17,0,2,0
35037,80,0,0,6,0,4,0
80,35037,0,0,6,0,2,0
0,0,55422,53,17,0,2,0
0,0,53,55422,17,0,2,0
35038,80,0,0,6,0,4,0
80,35038,0,0,6,0,2,0
0,0,33212,53,17,0,1,0
0,0,53,33212,17,0,1,0
41499,80,0,0,6,0,6,0
80,41499,0,0,6,0,4,0
0,0,37718,53,17,0,4,0
0,0,53,37718,17,0,4,0
57085,465,0,0,6,0,4,0
465,57085,0,0,6,0,3,0
0,0,52617,53,17,0,1,0
0,0,53,52617,17,0,1,0
47498,80,0,0,6,0,6,0
80,47498,0,0,6,0,3,0
