src_ip,dst_ip,sport,dport,proto,size
192.168.1.192,24.56.178.140,39411,123,17,228
192.168.1.249,192.168.1.1,44596,53,17,138
192.168.1.1,192.168.1.249,53,44596,17,655
192.168.1.249,104.98.5.24,49705,80,6,552
104.98.5.24,192.168.1.249,80,49705,6,529
192.168.1.249,192.168.1.1,39814,53,17,120
192.168.1.1,192.168.1.249,53,39814,17,528
192.168.1.249,74.125.23.109,41835,465,6,216
74.125.23.109,192.168.1.249,465,41835,6,164
192.168.1.1,192.168.1.112,47940,443,1,48
192.168.1.193,239.255.255.250,47940,443,2,32
192.168.1.236,239.255.255.250,40179,5222,2,32
192.168.1.223,239.255.255.250,47940,443,2,32
192.168.1.249,239.255.255.250,443,2179,2,32
192.168.1.236,224.0.1.60,47940,443,2,32
192.168.1.249,224.0.0.251,47940,443,2,32
192.168.1.239,192.168.1.1,22807,53,17,75
192.168.1.1,192.168.1.239,53,22807,17,246
192.168.1.239,192.168.1.1,18332,53,17,75
192.168.1.1,192.168.1.239,53,18332,17,234
192.168.1.239,216.58.220.110,33729,80,6,924
216.58.220.110,192.168.1.239,80,33729,6,507
192.168.1.239,111.206.200.2,50826,5222,6,1095
192.168.1.239,216.34.140.195,32778,7275,6,180
192.168.1.239,192.168.1.1,23508,53,17,63
216.34.140.195,192.168.1.239,7275,32778,6,124
192.168.1.1,192.168.1.239,53,23508,17,228
111.206.200.2,192.168.1.239,5222,50826,6,602
192.168.1.239,64.233.188.188,40500,5228,6,1548
64.233.188.188,192.168.1.239,5228,40500,6,3150
192.168.1.239,107.21.218.177,49417,443,6,2266
107.21.218.177,192.168.1.239,443,49417,6,5825
192.168.1.239,13.107.3.128,47057,443,6,2215
13.107.3.128,192.168.1.239,443,47057,6,19291
192.168.1.239,104.98.4.248,39767,443,6,1215
104.98.4.248,192.168.1.239,443,39767,6,5062
192.168.1.239,68.232.45.201,34076,443,6,1231
68.232.45.201,192.168.1.239,443,34076,6,8075
192.168.1.239,40.78.98.202,50543,443,6,2932
40.78.98.202,192.168.1.239,443,50543,6,8331
192.168.1.223,192.168.1.1,47940,443,1,104
192.168.1.1,192.168.1.223,47940,443,1,104
192.168.1.223,192.168.1.1,43446,33434,1,104
192.168.1.1,192.168.1.223,43446,33434,1,104
192.168.1.223,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.223,443,47940,1,104
192.168.1.1,192.168.1.112,56700,28987,1,48
192.168.1.239,216.58.220.110,45872,443,6,1806
216.58.220.110,192.168.1.239,443,45872,6,5088
192.168.1.193,192.168.1.1,2179,443,1,104
192.168.1.1,192.168.1.193,2179,443,1,104
192.168.1.193,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.193,443,47940,1,104
192.168.1.193,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.193,443,47940,1,104
192.168.1.192,192.168.1.1,34616,53,17,59
192.168.1.1,192.168.1.192,53,34616,17,106
192.168.1.192,24.56.178.140,45738,123,17,228
192.168.1.223,192.168.1.1,47940,443,1,104
192.168.1.1,192.168.1.223,47940,443,1,104
192.168.1.223,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.223,443,47940,1,104
192.168.1.118,8.8.8.8,30569,53,17,58
192.168.1.118,192.168.1.1,30569,53,17,58
8.8.8.8,192.168.1.118,53,30569,17,122
192.168.1.1,192.168.1.118,53,30569,17,524
192.168.1.118,68.32.10.103,48999,123,17,76
68.32.10.103,192.168.1.118,123,48999,17,76
192.168.1.223,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.223,443,47940,1,104
0.0.0.0,224.0.0.1,47940,443,2,32
192.168.1.193,192.168.1.1,10001,59960,1,104
192.168.1.1,192.168.1.193,10001,59960,1,104
192.168.1.192,192.168.1.1,34852,53,17,59
192.168.1.1,192.168.1.192,53,34852,17,106
192.168.1.192,239.255.255.250,53,34852,2,32
192.168.1.193,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.193,443,47940,1,104
192.168.1.192,24.56.178.140,60552,123,17,228
192.168.1.193,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.193,443,47940,1,104
192.168.1.193,192.168.1.249,4039,49152,6,454
192.168.1.193,192.168.1.223,3694,49153,6,1110
192.168.1.249,192.168.1.193,49152,4039,6,1438
192.168.1.223,192.168.1.193,49153,3694,6,7978
192.168.1.223,192.168.1.193,4831,49153,6,691
192.168.1.223,192.168.1.193,4832,49153,6,699
192.168.1.193,192.168.1.223,49153,4831,6,513
192.168.1.193,192.168.1.223,49153,4832,6,513
192.168.1.193,192.168.1.223,3695,49153,6,1665
192.168.1.223,192.168.1.193,49153,3695,6,11967
192.168.1.193,192.168.1.223,3697,49153,6,1029
192.168.1.223,192.168.1.193,49153,3697,6,4495
192.168.1.193,192.168.1.223,3699,49153,6,1665
192.168.1.223,192.168.1.193,4833,49153,6,691
192.168.1.223,192.168.1.193,4834,49153,6,732
192.168.1.223,192.168.1.193,49153,3699,6,11967
192.168.1.193,192.168.1.223,49153,4833,6,513
192.168.1.193,192.168.1.223,49153,4834,6,513
192.168.1.223,192.168.1.193,4835,49153,6,712
192.168.1.193,192.168.1.223,49153,4835,6,513
192.168.1.240,192.168.1.1,49151,53,17,74
192.168.1.1,192.168.1.240,53,49151,17,312
192.168.1.240,72.21.207.109,56133,443,6,3659
72.21.207.109,192.168.1.240,443,56133,6,5319
192.168.1.249,192.168.1.1,45141,53,17,69
192.168.1.1,192.168.1.249,53,45141,17,485
192.168.1.249,104.98.5.24,49707,80,6,552
104.98.5.24,192.168.1.249,80,49707,6,529
192.168.1.249,192.168.1.1,44448,53,17,120
192.168.1.1,192.168.1.249,53,44448,17,262
192.168.1.249,74.125.23.108,47483,465,6,216
74.125.23.108,192.168.1.249,465,47483,6,164
192.168.1.241,195.154.179.238,47940,443,1,84
195.154.179.238,192.168.1.241,47940,443,1,84
192.168.1.241,195.154.179.238,4500,45485,1,84
195.154.179.238,192.168.1.241,47940,443,1,84
192.168.1.241,195.154.179.238,47940,443,1,84
195.154.179.238,192.168.1.241,47940,443,1,84
192.168.1.249,239.255.255.250,47940,443,2,32
192.168.1.193,239.255.255.250,47940,443,2,32
192.168.1.236,224.0.1.60,47940,443,2,32
192.168.1.249,224.0.0.251,47940,443,2,32
192.168.1.236,239.255.255.250,443,47940,2,32
192.168.1.156,192.168.1.1,35554,53,17,66
192.168.1.1,192.168.1.156,53,35554,17,271
192.168.1.156,89.30.121.150,36548,80,6,503
89.30.121.150,192.168.1.156,80,36548,6,602
192.168.1.156,192.168.1.1,60739,53,17,66
192.168.1.1,192.168.1.156,53,60739,17,82
192.168.1.156,89.30.121.150,36549,80,6,609
89.30.121.150,192.168.1.156,80,36549,6,968
192.168.1.223,192.168.1.1,47940,443,1,104
192.168.1.1,192.168.1.223,47940,443,1,104
192.168.1.223,192.168.1.1,47940,443,1,104
192.168.1.1,192.168.1.223,47940,443,1,104
192.168.1.223,192.168.1.1,47940,443,1,104
192.168.1.1,192.168.1.223,47940,443,1,104
192.168.1.192,192.168.1.1,51676,53,17,59
192.168.1.1,192.168.1.192,53,51676,17,106
192.168.1.192,24.56.178.140,35089,123,17,228
192.168.1.193,192.168.1.1,35089,123,1,104
192.168.1.1,192.168.1.193,35089,123,1,104
192.168.1.193,192.168.1.1,35089,123,1,104
192.168.1.1,192.168.1.193,35089,123,1,104
192.168.1.193,192.168.1.1,67,68,1,104
192.168.1.1,192.168.1.193,67,68,1,104
192.168.1.112,62.210.93.84,27683,25050,6,795
62.210.93.84,192.168.1.112,25050,27683,6,448
192.168.1.156,192.168.1.1,43958,53,17,66
192.168.1.1,192.168.1.156,53,43958,17,82
192.168.1.156,89.30.121.150,36550,80,6,542
89.30.121.150,192.168.1.156,80,36550,6,541
192.168.1.223,192.168.1.1,47940,443,1,104
192.168.1.1,192.168.1.223,47940,443,1,104
192.168.1.223,192.168.1.1,47940,443,1,104
192.168.1.1,192.168.1.223,47940,443,1,104
192.168.1.223,192.168.1.1,47940,443,1,104
192.168.1.1,192.168.1.223,47940,443,1,104
0.0.0.0,224.0.0.1,47940,443,2,32
192.168.1.192,239.255.255.250,443,47940,2,32
192.168.1.192,192.168.1.1,46776,53,17,59
192.168.1.1,192.168.1.192,53,46776,17,106
192.168.1.192,24.56.178.140,57380,123,17,228
192.168.1.193,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.193,443,47940,1,104
192.168.1.193,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.193,443,47940,1,104
192.168.1.240,192.168.1.1,443,47940,1,84
192.168.1.1,192.168.1.240,443,47940,1,84
192.168.1.193,192.168.1.1,2179,443,1,104
192.168.1.1,192.168.1.193,2179,443,1,104
192.168.1.240,192.168.1.1,443,2179,1,84
192.168.1.1,192.168.1.240,443,2179,1,84
192.168.1.240,192.168.1.1,443,2179,1,84
192.168.1.1,192.168.1.240,443,2179,1,84
192.168.1.240,192.168.1.1,443,2179,1,84
192.168.1.1,192.168.1.240,443,2179,1,84
192.168.1.240,192.168.1.1,443,2179,1,84
192.168.1.1,192.168.1.240,443,2179,1,84
192.168.1.240,192.168.1.1,443,2179,1,84
192.168.1.1,192.168.1.240,443,2179,1,84
192.168.1.240,192.168.1.1,443,2179,1,84
192.168.1.1,192.168.1.240,443,2179,1,84
192.168.1.240,192.168.1.1,443,2179,1,84
192.168.1.1,192.168.1.240,443,2179,1,84
192.168.1.240,192.168.1.1,443,2179,1,84
192.168.1.1,192.168.1.240,443,2179,1,84
192.168.1.240,192.168.1.1,443,2179,1,84
192.168.1.1,192.168.1.240,443,2179,1,84
192.168.1.240,8.8.8.8,443,2179,1,84
8.8.8.8,192.168.1.240,443,2179,1,84
192.168.1.240,8.8.8.8,443,2179,1,84
8.8.8.8,192.168.1.240,443,2179,1,84
192.168.1.240,8.8.8.8,443,2179,1,84
8.8.8.8,192.168.1.240,443,2179,1,84
192.168.1.240,8.8.8.8,443,2179,1,84
8.8.8.8,192.168.1.240,443,2179,1,84
192.168.1.240,8.8.8.8,443,2179,1,84
8.8.8.8,192.168.1.240,443,2179,1,84
192.168.1.240,208.67.220.220,443,2179,1,84
208.67.220.220,192.168.1.240,443,2179,1,84
192.168.1.240,208.67.220.220,443,2179,1,84
208.67.220.220,192.168.1.240,443,2179,1,84
192.168.1.240,208.67.220.220,443,2179,1,84
208.67.220.220,192.168.1.240,443,2179,1,84
192.168.1.240,208.67.220.220,443,2179,1,84
208.67.220.220,192.168.1.240,443,2179,1,84
192.168.1.240,208.67.220.220,443,2179,1,84
208.67.220.220,192.168.1.240,443,2179,1,84
192.168.1.240,8.8.8.8,39637,53,17,244
8.8.8.8,192.168.1.240,53,39637,17,332
192.168.1.240,93.184.216.34,49310,80,6,216
93.184.216.34,192.168.1.240,80,49310,6,112
192.168.1.240,8.8.8.8,52149,53,17,122
8.8.8.8,192.168.1.240,53,52149,17,166
192.168.1.240,93.184.216.34,49311,80,6,216
93.184.216.34,192.168.1.240,80,49311,6,112
192.168.1.240,8.8.8.8,59887,53,17,122
8.8.8.8,192.168.1.240,53,59887,17,166
192.168.1.240,93.184.216.34,49312,80,6,216
93.184.216.34,192.168.1.240,80,49312,6,112
192.168.1.249,239.255.255.250,443,47940,2,32
192.168.1.249,224.0.0.251,443,47940,2,32
192.168.1.193,239.255.255.250,443,47940,2,32
192.168.1.236,224.0.1.60,52037,123,2,32
192.168.1.223,239.255.255.250,123,52037,2,32
192.168.1.236,239.255.255.250,47940,443,2,32
192.168.1.192,192.168.1.1,58287,53,17,65
192.168.1.1,192.168.1.192,53,58287,17,369
192.168.1.192,23.21.93.232,46899,80,6,936
23.21.93.232,192.168.1.192,80,46899,6,4665
192.168.1.193,192.168.1.249,4384,49152,6,908
192.168.1.249,192.168.1.193,49152,4384,6,2876
192.168.1.193,192.168.1.223,4113,49153,6,1110
192.168.1.223,192.168.1.193,49153,4113,6,7978
192.168.1.193,192.168.1.249,4386,49152,6,454
192.168.1.249,192.168.1.193,49152,4386,6,1438
192.168.1.223,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.223,443,47940,1,104
192.168.1.223,192.168.1.1,47940,443,1,104
192.168.1.1,192.168.1.223,47940,443,1,104
192.168.1.223,192.168.1.1,47940,443,1,104
192.168.1.1,192.168.1.223,47940,443,1,104
192.168.1.192,192.168.1.1,54188,53,17,59
192.168.1.1,192.168.1.192,53,54188,17,224
192.168.1.192,216.229.0.179,40866,123,17,228
216.229.0.179,192.168.1.192,123,40866,17,228
192.168.1.193,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.193,443,47940,1,104
192.168.1.193,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.193,443,47940,1,104
192.168.1.193,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.193,443,47940,1,104
192.168.1.241,195.154.179.238,443,47940,1,84
195.154.179.238,192.168.1.241,2179,443,1,84
192.168.1.241,195.154.179.238,10001,59960,1,84
195.154.179.238,192.168.1.241,47940,443,1,84
192.168.1.241,195.154.179.238,4500,45485,1,84
195.154.179.238,192.168.1.241,4500,45485,1,84
192.168.1.192,192.168.1.1,48983,53,17,59
192.168.1.1,192.168.1.192,53,48983,17,222
192.168.1.192,216.229.0.179,54924,123,17,228
216.229.0.179,192.168.1.192,123,54924,17,228
192.168.1.223,192.168.1.1,47940,443,1,104
192.168.1.1,192.168.1.223,47940,443,1,104
192.168.1.223,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.223,443,47940,1,104
0.0.0.0,224.0.0.1,47940,443,2,32
192.168.1.223,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.223,443,47940,1,104
192.168.1.192,239.255.255.250,443,47940,2,32
192.168.1.193,192.168.1.1,43446,33434,1,104
192.168.1.1,192.168.1.193,43446,33434,1,104
192.168.1.193,192.168.1.1,47940,443,1,104
192.168.1.1,192.168.1.193,47940,443,1,104
192.168.1.193,192.168.1.1,47940,443,1,104
192.168.1.1,192.168.1.193,47940,443,1,104
192.168.1.236,239.255.255.250,47940,443,2,32
192.168.1.193,239.255.255.250,47940,443,2,32
192.168.1.249,192.168.1.1,44383,53,17,116
192.168.1.1,192.168.1.249,53,44383,17,662
192.168.1.249,27.124.125.250,39641,123,17,76
27.124.125.250,192.168.1.249,123,39641,17,76
192.168.1.223,239.255.255.250,123,39641,2,32
192.168.1.249,239.255.255.250,443,47940,2,32
192.168.1.249,224.0.0.251,38557,33434,2,32
192.168.1.236,224.0.1.60,443,47940,2,32
192.168.1.118,8.8.8.8,30570,53,17,58
192.168.1.118,192.168.1.1,30570,53,17,58
192.168.1.1,192.168.1.118,53,30570,17,122
8.8.8.8,192.168.1.118,53,30570,17,122
192.168.1.193,192.168.1.223,4122,49153,6,1110
192.168.1.223,192.168.1.193,49153,4122,6,7978
192.168.1.193,192.168.1.249,4396,49152,6,908
192.168.1.249,192.168.1.193,49152,4396,6,2876
192.168.1.193,192.168.1.223,4125,49153,6,2220
192.168.1.223,192.168.1.193,49153,4125,6,15956
192.168.1.193,192.168.1.223,4127,49153,6,1110
192.168.1.223,192.168.1.193,49153,4127,6,7978
192.168.1.196,192.168.1.1,4565,53,17,58
192.168.1.1,192.168.1.196,53,4565,17,122
192.168.1.196,27.124.125.250,4564,123,17,76
27.124.125.250,192.168.1.196,123,4564,17,76
192.168.1.192,192.168.1.1,58671,53,17,59
192.168.1.1,192.168.1.192,53,58671,17,224
192.168.1.192,24.56.178.140,52811,123,17,228
24.56.178.140,192.168.1.192,123,52811,17,76
192.168.1.241,130.102.128.23,48972,123,17,76
130.102.128.23,192.168.1.241,123,48972,17,76
192.168.1.223,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.223,443,47940,1,104
192.168.1.223,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.223,443,47940,1,104
192.168.1.223,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.223,443,47940,1,104
192.168.1.193,192.168.1.1,42284,5222,1,104
192.168.1.1,192.168.1.193,42284,5222,1,104
192.168.1.193,192.168.1.1,59960,10001,1,104
192.168.1.1,192.168.1.193,59960,10001,1,104
192.168.1.193,192.168.1.1,40179,5222,1,104
192.168.1.1,192.168.1.193,40179,5222,1,104
192.168.1.239,192.168.1.1,59274,53,17,60
192.168.1.1,192.168.1.239,53,59274,17,129
192.168.1.239,64.233.189.108,43814,993,6,1798
64.233.189.108,192.168.1.239,993,43814,6,5328
192.168.1.239,216.58.220.110,35019,443,6,1624
216.58.220.110,192.168.1.239,443,35019,6,1702
192.168.1.239,64.233.189.108,50473,993,6,2005
64.233.189.108,192.168.1.239,993,50473,6,4638
192.168.1.239,64.233.189.108,35379,993,6,2428
64.233.189.108,192.168.1.239,993,35379,6,10234
192.168.1.192,192.168.1.1,47024,53,17,118
192.168.1.1,192.168.1.192,53,47024,17,330
192.168.1.192,24.56.178.140,51366,123,17,228
192.168.1.223,192.168.1.1,56700,28987,1,104
192.168.1.1,192.168.1.223,56700,28987,1,104
192.168.1.223,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.223,443,47940,1,104
192.168.1.223,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.223,443,47940,1,104
0.0.0.0,224.0.0.1,443,47940,2,32
192.168.1.192,239.255.255.250,2179,443,2,32
192.168.1.241,192.168.1.1,7708,53,17,128
192.168.1.1,192.168.1.241,53,7708,17,445
192.168.1.193,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.193,443,47940,1,104
192.168.1.193,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.193,443,47940,1,104
192.168.1.193,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.193,443,47940,1,104
192.168.1.241,62.210.177.216,443,47940,1,84
62.210.177.216,192.168.1.241,443,47940,1,84
192.168.1.241,62.210.177.216,47940,443,1,84
62.210.177.216,192.168.1.241,443,47940,1,84
192.168.1.241,62.210.177.216,45485,4500,1,84
62.210.177.216,192.168.1.241,2179,443,1,84
192.168.1.249,224.0.0.251,40179,5222,2,32
192.168.1.236,224.0.1.60,40179,5222,2,32
192.168.1.193,239.255.255.250,443,47940,2,32
192.168.1.223,239.255.255.250,443,47940,2,32
192.168.1.236,239.255.255.250,47940,443,2,32
192.168.1.249,239.255.255.250,45485,4500,2,32
192.168.1.193,192.168.1.249,4405,49152,6,454
192.168.1.249,192.168.1.193,49152,4405,6,1438
192.168.1.192,192.168.1.1,47487,53,17,59
192.168.1.1,192.168.1.192,53,47487,17,106
192.168.1.192,24.56.178.140,56261,123,17,228
192.168.1.240,192.168.1.1,443,2179,1,84
192.168.1.1,192.168.1.240,443,2179,1,84
192.168.1.240,192.168.1.1,443,2179,1,84
192.168.1.1,192.168.1.240,443,2179,1,84
192.168.1.240,192.168.1.1,443,2179,1,84
192.168.1.1,192.168.1.240,443,2179,1,84
192.168.1.240,192.168.1.1,443,2179,1,84
192.168.1.1,192.168.1.240,443,2179,1,84
192.168.1.240,192.168.1.1,443,2179,1,84
192.168.1.1,192.168.1.240,443,2179,1,84
192.168.1.240,192.168.1.1,443,2179,1,84
192.168.1.1,192.168.1.240,443,2179,1,84
192.168.1.240,192.168.1.1,443,2179,1,84
192.168.1.1,192.168.1.240,443,2179,1,84
192.168.1.240,192.168.1.1,443,2179,1,84
192.168.1.1,192.168.1.240,443,2179,1,84
192.168.1.240,192.168.1.1,443,2179,1,84
192.168.1.1,192.168.1.240,443,2179,1,84
192.168.1.240,192.168.1.1,443,2179,1,84
192.168.1.1,192.168.1.240,443,2179,1,84
192.168.1.240,8.8.8.8,443,2179,1,84
8.8.8.8,192.168.1.240,443,2179,1,84
192.168.1.240,8.8.8.8,443,2179,1,84
8.8.8.8,192.168.1.240,443,2179,1,84
192.168.1.240,8.8.8.8,443,2179,1,84
8.8.8.8,192.168.1.240,443,2179,1,84
192.168.1.240,8.8.8.8,443,2179,1,84
8.8.8.8,192.168.1.240,443,2179,1,84
192.168.1.240,8.8.8.8,443,2179,1,84
8.8.8.8,192.168.1.240,443,2179,1,84
192.168.1.240,208.67.220.220,443,2179,1,84
208.67.220.220,192.168.1.240,443,2179,1,84
192.168.1.240,208.67.220.220,443,2179,1,84
208.67.220.220,192.168.1.240,443,2179,1,84
192.168.1.240,208.67.220.220,443,2179,1,84
208.67.220.220,192.168.1.240,443,2179,1,84
192.168.1.240,208.67.220.220,443,2179,1,84
208.67.220.220,192.168.1.240,443,2179,1,84
192.168.1.240,208.67.220.220,443,2179,1,84
208.67.220.220,192.168.1.240,443,2179,1,84
192.168.1.240,8.8.8.8,46466,53,17,122
8.8.8.8,192.168.1.240,53,46466,17,166
192.168.1.240,93.184.216.34,60186,80,6,216
93.184.216.34,192.168.1.240,80,60186,6,112
192.168.1.240,8.8.8.8,56973,53,17,122
8.8.8.8,192.168.1.240,53,56973,17,166
192.168.1.240,93.184.216.34,60187,80,6,216
93.184.216.34,192.168.1.240,80,60187,6,112
192.168.1.240,8.8.8.8,34191,53,17,122
8.8.8.8,192.168.1.240,53,34191,17,166
192.168.1.240,93.184.216.34,60188,80,6,216
93.184.216.34,192.168.1.240,80,60188,6,112
192.168.1.223,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.223,443,47940,1,104
192.168.1.223,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.223,443,47940,1,104
192.168.1.223,192.168.1.1,59960,10001,1,104
192.168.1.1,192.168.1.223,59960,10001,1,104
192.168.1.193,192.168.1.1,47940,443,1,104
192.168.1.1,192.168.1.193,47940,443,1,104
192.168.1.193,192.168.1.1,47940,443,1,104
192.168.1.1,192.168.1.193,47940,443,1,104
192.168.1.193,192.168.1.1,47940,443,1,104
192.168.1.1,192.168.1.193,47940,443,1,104
192.168.1.192,192.168.1.1,42533,53,17,65
192.168.1.1,192.168.1.192,53,42533,17,369
192.168.1.192,50.17.200.36,50567,80,6,652
50.17.200.36,192.168.1.192,80,50567,6,4286
192.168.1.240,72.21.192.213,54434,123,17,76
72.21.192.213,192.168.1.240,123,54434,17,76
192.168.1.192,192.168.1.1,37650,53,17,59
192.168.1.1,192.168.1.192,53,37650,17,106
192.168.1.192,24.56.178.140,41573,123,17,228
192.168.1.223,192.168.1.1,51184,443,1,104
192.168.1.1,192.168.1.223,51184,443,1,104
192.168.1.223,192.168.1.1,38557,33434,1,104
192.168.1.1,192.168.1.223,38557,33434,1,104
0.0.0.0,224.0.0.1,2179,443,2,32
192.168.1.192,239.255.255.250,43446,33434,2,32
192.168.1.223,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.223,443,47940,1,104
192.168.1.1,192.168.1.112,68,67,1,48
192.168.1.249,239.255.255.250,38557,33434,2,32
192.168.1.223,239.255.255.250,47940,443,2,32
192.168.1.236,224.0.1.60,443,47940,2,32
192.168.1.249,224.0.0.251,33729,80,2,32
192.168.1.193,239.255.255.250,443,47940,2,32
192.168.1.236,239.255.255.250,47940,443,2,32
192.168.1.1,192.168.1.112,443,47940,1,48
192.168.1.192,192.168.1.1,48809,53,17,59
192.168.1.1,192.168.1.192,53,48809,17,106
192.168.1.192,24.56.178.140,49089,123,17,228
192.168.1.223,192.168.1.1,2179,443,1,104
192.168.1.1,192.168.1.223,2179,443,1,104
192.168.1.241,62.210.177.216,2179,443,1,84
62.210.177.216,192.168.1.241,47940,443,1,84
192.168.1.223,192.168.1.1,40179,5222,1,104
192.168.1.1,192.168.1.223,40179,5222,1,104
192.168.1.241,62.210.177.216,44976,1900,1,84
62.210.177.216,192.168.1.241,44976,1900,1,84
192.168.1.223,192.168.1.1,44976,1900,1,104
192.168.1.1,192.168.1.223,44976,1900,1,104
192.168.1.241,62.210.177.216,44976,1900,1,84
62.210.177.216,192.168.1.241,47940,443,1,84
192.168.1.193,192.168.1.1,47940,443,1,104
192.168.1.1,192.168.1.193,47940,443,1,104
192.168.1.193,192.168.1.1,47940,443,1,104
192.168.1.1,192.168.1.193,47940,443,1,104
192.168.1.193,192.168.1.1,47940,443,1,104
192.168.1.1,192.168.1.193,47940,443,1,104
192.168.1.1,192.168.1.112,47940,443,1,48
192.168.1.118,8.8.8.8,30571,53,17,58
192.168.1.118,192.168.1.1,30571,53,17,58
8.8.8.8,192.168.1.118,53,30571,17,122
192.168.1.1,192.168.1.118,53,30571,17,540
192.168.1.193,192.168.1.223,3172,49153,6,1582
192.168.1.223,192.168.1.193,49153,3172,6,8484
192.168.1.193,192.168.1.223,3175,49153,6,555
192.168.1.223,192.168.1.193,49153,3175,6,3989
192.168.1.193,192.168.1.223,3177,49153,6,1110
192.168.1.223,192.168.1.193,49153,3177,6,7978
192.168.1.192,192.168.1.1,39266,53,17,59
192.168.1.1,192.168.1.192,53,39266,17,106
192.168.1.192,24.56.178.140,33374,123,17,228
192.168.1.223,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.223,443,47940,1,104
0.0.0.0,224.0.0.1,443,47940,2,32
192.168.1.223,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.223,443,47940,1,104
192.168.1.223,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.223,443,47940,1,104
192.168.1.192,239.255.255.250,443,2179,2,32
192.168.1.193,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.193,443,47940,1,104
192.168.1.193,192.168.1.1,443,47940,1,104
192.168.1.1,192.168.1.193,443,47940,1,104
192.168.1.193,192.168.1.1,33735,5228,1,104
192.168.1.1,192.168.1.193,33735,5228,1,104
192.168.1.239,111.206.200.2,58501,5222,6,2623
111.206.200.2,192.168.1.239,5222,58501,6,1449
192.168.1.193,239.255.255.250,47940,443,2,32
